Index,File,Nodes,NumLayers,NumEdges,EdgeDensity,AvgNodesPerLayer,AvgEdgesPerLayer
539,Rome-Lib/graficon43nodi/grafo5950.43,112,16,125,0.12913223140495866,7.0,8.333333333333334
540,north/g.75.7.graphml,110,18,109,0.13885350318471337,6.111111111111111,6.411764705882353
541,Rome-Lib/graficon43nodi/grafo4090.43,110,12,129,0.09648466716529544,9.166666666666666,11.727272727272727
542,Rome-Lib/graficon58nodi/grafo4889.58,111,10,130,0.08119925046845722,11.1,14.444444444444445
543,Rome-Lib/graficon55nodi/grafo7054.55,112,12,136,0.07303974221267455,9.333333333333334,12.363636363636363
544,Rome-Lib/graficon51nodi/grafo7606.51,113,10,133,0.08139534883720931,11.3,14.777777777777779
545,Rome-Lib/graficon37nodi/grafo5229.37,115,13,131,0.09116214335421016,8.846153846153847,10.916666666666666
546,Rome-Lib/graficon44nodi/grafo4017.44,118,14,134,0.10677290836653386,8.428571428571429,10.307692307692308
547,Rome-Lib/graficon46nodi/grafo6237.46,117,16,129,0.12609970674486803,7.3125,8.6
548,Rome-Lib/graficon59nodi/grafo4198.59,115,13,131,0.09776119402985074,8.846153846153847,10.916666666666666
549,Rome-Lib/graficon41nodi/grafo5651.41,117,13,132,0.09917355371900827,9.0,11.0
550,Rome-Lib/graficon53nodi/grafo3147.53,123,17,136,0.12186379928315412,7.235294117647059,8.5
551,Rome-Lib/graficon61nodi/grafo6131.61,123,10,141,0.06987115956392467,12.3,15.666666666666666
552,Rome-Lib/graficon68nodi/grafo8032.68,126,14,141,0.1087124132613724,9.0,10.846153846153847
553,Rome-Lib/graficon60nodi/grafo4549.60,127,16,145,0.10820895522388059,7.9375,9.666666666666666
554,Rome-Lib/graficon48nodi/grafo3559.48,124,11,145,0.07651715039577836,11.272727272727273,14.5
555,Rome-Lib/graficon49nodi/grafo3085.49,128,12,151,0.08977407847800238,10.666666666666666,13.727272727272727
556,Rome-Lib/graficon46nodi/grafo7405.46,123,13,141,0.0992258972554539,9.461538461538462,11.75
557,Rome-Lib/graficon51nodi/grafo4451.51,124,13,145,0.11085626911314984,9.538461538461538,12.083333333333334
558,Rome-Lib/graficon62nodi/grafo7960.62,123,13,138,0.09745762711864407,9.461538461538462,11.5
559,Rome-Lib/graficon77nodi/grafo8287.77,120,14,133,0.09379407616361073,8.571428571428571,10.23076923076923
560,Rome-Lib/graficon50nodi/grafo5437.50,126,12,145,0.0966022651565623,10.5,13.181818181818182
561,Rome-Lib/graficon55nodi/grafo6500.55,125,11,145,0.07501293326435593,11.363636363636363,14.5
562,Rome-Lib/graficon60nodi/grafo4740.60,122,14,141,0.1010752688172043,8.714285714285714,10.846153846153847
563,Rome-Lib/graficon64nodi/grafo4509.64,121,14,140,0.08843967150979154,8.642857142857142,10.76923076923077
564,Rome-Lib/graficon51nodi/grafo6475.51,122,15,137,0.11183673469387755,8.133333333333333,9.785714285714286
565,Rome-Lib/graficon68nodi/grafo2711.68,124,16,138,0.10789679437060204,7.75,9.2
566,Rome-Lib/graficon58nodi/grafo4842.58,124,12,147,0.0791599353796446,10.333333333333334,13.363636363636363
567,Rome-Lib/graficon69nodi/grafo7284.69,121,18,139,0.11075697211155379,6.722222222222222,8.176470588235293
568,Rome-Lib/graficon67nodi/grafo8816.67,120,10,153,0.06894997746732763,12.0,17.0
569,Rome-Lib/graficon56nodi/grafo3789.56,129,13,152,0.08534531162268388,9.923076923076923,12.666666666666666
570,Rome-Lib/graficon70nodi/grafo8091.70,128,12,144,0.08801955990220049,10.666666666666666,13.090909090909092
571,Rome-Lib/graficon62nodi/grafo4494.62,128,14,144,0.08515671200473093,9.142857142857142,11.076923076923077
572,Rome-Lib/graficon48nodi/grafo5780.48,124,12,144,0.08304498269896193,10.333333333333334,13.090909090909092
573,Rome-Lib/graficon52nodi/grafo4736.52,128,14,141,0.09644322845417237,9.142857142857142,10.846153846153847
574,Rome-Lib/graficon45nodi/grafo5168.45,120,16,139,0.11720067453625632,7.5,9.266666666666667
575,Rome-Lib/graficon56nodi/grafo5425.56,129,10,154,0.07593688362919132,12.9,17.11111111111111
576,Rome-Lib/graficon53nodi/grafo4513.53,125,17,142,0.13680154142581888,7.352941176470588,8.875
577,Rome-Lib/graficon65nodi/grafo9219.65,125,12,147,0.08193979933110368,10.416666666666666,13.363636363636363
578,Rome-Lib/graficon69nodi/grafo9667.69,126,15,145,0.07833603457590492,8.4,10.357142857142858
579,Rome-Lib/graficon61nodi/grafo6803.61,125,13,151,0.0766497461928934,9.615384615384615,12.583333333333334
580,Rome-Lib/graficon56nodi/grafo3569.56,125,13,144,0.09290322580645162,9.615384615384615,12.0
581,Rome-Lib/graficon52nodi/grafo3714.52,122,13,146,0.09305289993626514,9.384615384615385,12.166666666666666
582,Rome-Lib/graficon49nodi/grafo6251.49,120,16,139,0.11365494685200327,7.5,9.266666666666667
583,Rome-Lib/graficon57nodi/grafo4171.57,122,10,145,0.07493540051679587,12.2,16.11111111111111
584,Rome-Lib/graficon69nodi/grafo4408.69,121,11,143,0.07717215326497572,11.0,14.3
585,Rome-Lib/graficon62nodi/grafo4231.62,123,12,144,0.08759124087591241,10.25,13.090909090909092
586,Rome-Lib/graficon55nodi/grafo4699.55,120,11,143,0.07281059063136457,10.909090909090908,14.3
587,Rome-Lib/graficon79nodi/grafo4378.79,129,11,152,0.0720037896731407,11.727272727272727,15.2
588,Rome-Lib/graficon53nodi/grafo3572.53,120,13,143,0.08870967741935484,9.23076923076923,11.916666666666666
589,Rome-Lib/graficon62nodi/grafo9186.62,129,13,149,0.08296213808463251,9.923076923076923,12.416666666666666
590,Rome-Lib/graficon58nodi/grafo4670.58,125,13,141,0.10436713545521836,9.615384615384615,11.75
591,Rome-Lib/graficon57nodi/grafo6084.57,121,11,144,0.07741935483870968,11.0,14.4
592,Rome-Lib/graficon44nodi/grafo6866.44,126,18,141,0.1309192200557103,7.0,8.294117647058824
593,Rome-Lib/graficon44nodi/grafo5440.44,124,14,140,0.09695290858725762,8.857142857142858,10.76923076923077
594,Rome-Lib/graficon55nodi/grafo3950.55,121,11,140,0.0857843137254902,11.0,14.0
595,Rome-Lib/graficon46nodi/grafo6241.46,127,15,141,0.10262008733624454,8.466666666666667,10.071428571428571
596,Rome-Lib/graficon61nodi/grafo8562.61,122,14,141,0.10314557425018288,8.714285714285714,10.846153846153847
597,Rome-Lib/graficon44nodi/grafo6911.44,124,19,139,0.1404040404040404,6.526315789473684,7.722222222222222
598,Rome-Lib/graficon63nodi/grafo4935.63,124,11,138,0.08189910979228486,11.272727272727273,13.8
599,Rome-Lib/graficon42nodi/grafo6310.42,122,13,143,0.09727891156462586,9.384615384615385,11.916666666666666
600,Rome-Lib/graficon65nodi/grafo9415.65,131,11,151,0.07156398104265403,11.909090909090908,15.1
601,Rome-Lib/graficon66nodi/grafo4737.66,132,12,152,0.07425500732779677,11.0,13.818181818181818
602,Rome-Lib/graficon46nodi/grafo6856.46,138,15,157,0.09968253968253968,9.2,11.214285714285714
603,Rome-Lib/graficon62nodi/grafo4714.62,132,14,150,0.09946949602122016,9.428571428571429,11.538461538461538
604,Rome-Lib/graficon68nodi/grafo9632.68,139,13,162,0.08108108108108109,10.692307692307692,13.5
605,Rome-Lib/graficon66nodi/grafo8216.66,137,12,160,0.07171671896010758,11.416666666666666,14.545454545454545
606,Rome-Lib/graficon72nodi/grafo6045.72,135,13,150,0.08134490238611713,10.384615384615385,12.5
607,Rome-Lib/graficon61nodi/grafo4922.61,138,11,168,0.07112616426756986,12.545454545454545,16.8
608,Rome-Lib/graficon54nodi/grafo3665.54,135,14,158,0.0824634655532359,9.642857142857142,12.153846153846153
609,Rome-Lib/graficon56nodi/grafo5851.56,131,12,150,0.08777062609713282,10.916666666666666,13.636363636363637
610,Rome-Lib/graficon64nodi/grafo4207.64,139,12,163,0.07257346393588603,11.583333333333334,14.818181818181818
611,Rome-Lib/graficon75nodi/grafo4683.75,133,14,145,0.08584961515689757,9.5,11.153846153846153
612,Rome-Lib/graficon61nodi/grafo3399.61,131,12,148,0.08309938236945537,10.916666666666666,13.454545454545455
613,Rome-Lib/graficon65nodi/grafo9417.65,132,14,155,0.08521165475536009,9.428571428571429,11.923076923076923
614,Rome-Lib/graficon60nodi/grafo7493.60,131,9,154,0.06793118659020732,14.555555555555555,19.25
615,Rome-Lib/graficon57nodi/grafo1442.57,131,14,150,0.0832870627429206,9.357142857142858,11.538461538461538
616,Rome-Lib/graficon66nodi/grafo9366.66,139,14,158,0.08016235413495687,9.928571428571429,12.153846153846153
617,Rome-Lib/graficon43nodi/grafo3913.43,133,15,155,0.10367892976588629,8.866666666666667,11.071428571428571
618,Rome-Lib/graficon61nodi/grafo7324.61,132,14,148,0.08942598187311178,9.428571428571429,11.384615384615385
619,Rome-Lib/graficon48nodi/grafo5330.48,139,12,158,0.07995951417004049,11.583333333333334,14.363636363636363
620,Rome-Lib/graficon61nodi/grafo9049.61,138,11,160,0.06953498478922207,12.545454545454545,16.0
621,Rome-Lib/graficon44nodi/grafo7756.44,134,16,152,0.10803127221037669,8.375,10.133333333333333
622,Rome-Lib/graficon76nodi/grafo8196.76,133,14,149,0.06748188405797101,9.5,11.461538461538462
623,Rome-Lib/graficon67nodi/grafo8161.67,138,12,161,0.07807953443258972,11.5,14.636363636363637
624,Rome-Lib/graficon76nodi/grafo752.76,132,16,151,0.10026560424966799,8.25,10.066666666666666
625,Rome-Lib/graficon65nodi/grafo9272.65,130,15,146,0.08385985066053991,8.666666666666666,10.428571428571429
626,Rome-Lib/graficon55nodi/grafo4299.55,138,14,162,0.08995002776235425,9.857142857142858,12.461538461538462
627,Rome-Lib/graficon48nodi/grafo3327.48,133,12,158,0.07703559239395417,11.083333333333334,14.363636363636363
628,Rome-Lib/graficon58nodi/grafo3298.58,138,13,156,0.08108108108108109,10.615384615384615,13.0
629,Rome-Lib/graficon68nodi/grafo9311.68,134,11,154,0.07166123778501629,12.181818181818182,15.4
630,Rome-Lib/graficon75nodi/grafo4519.75,136,11,159,0.06998239436619719,12.363636363636363,15.9
631,Rome-Lib/graficon58nodi/grafo3578.58,132,13,153,0.07948051948051948,10.153846153846153,12.75
632,Rome-Lib/graficon46nodi/grafo5778.46,132,15,155,0.09860050890585242,8.8,11.071428571428571
633,Rome-Lib/graficon75nodi/grafo4276.75,137,12,158,0.08131755018013381,11.416666666666666,14.363636363636363
634,Rome-Lib/graficon54nodi/grafo3189.54,132,13,162,0.08575966119640022,10.153846153846153,13.5
635,Rome-Lib/graficon66nodi/grafo9011.66,131,12,151,0.07844155844155844,10.916666666666666,13.727272727272727
636,Rome-Lib/graficon60nodi/grafo4508.60,133,17,150,0.11269722013523667,7.823529411764706,9.375
637,Rome-Lib/graficon63nodi/grafo5068.63,132,12,156,0.0705244122965642,11.0,14.181818181818182
638,Rome-Lib/graficon59nodi/grafo3115.59,131,13,145,0.09501965923984272,10.076923076923077,12.083333333333334
639,Rome-Lib/graficon56nodi/grafo6239.56,138,16,158,0.09404761904761905,8.625,10.533333333333333
640,Rome-Lib/graficon60nodi/grafo4575.60,132,18,149,0.09847984137475214,7.333333333333333,8.764705882352942
641,Rome-Lib/graficon60nodi/grafo5195.60,130,16,148,0.0859465737514518,8.125,9.866666666666667
642,Rome-Lib/graficon58nodi/grafo1495.58,137,12,158,0.08350951374207188,11.416666666666666,14.363636363636363
643,Rome-Lib/graficon76nodi/grafo8522.76,135,12,158,0.08036622583926754,11.25,14.363636363636363
644,Rome-Lib/graficon58nodi/grafo6457.58,137,11,163,0.07463369963369963,12.454545454545455,16.3
645,Rome-Lib/graficon56nodi/grafo7669.56,131,16,148,0.09221183800623053,8.1875,9.866666666666667
646,Rome-Lib/graficon57nodi/grafo4739.57,131,17,146,0.13382218148487626,7.705882352941177,9.125
647,Rome-Lib/graficon45nodi/grafo5918.45,135,13,155,0.08908045977011494,10.384615384615385,12.916666666666666
648,Rome-Lib/graficon83nodi/grafo8245.83,130,9,151,0.06180925092099877,14.444444444444445,18.875
649,Rome-Lib/graficon64nodi/grafo5069.64,139,13,157,0.08232826428945988,10.692307692307692,13.083333333333334
650,Rome-Lib/graficon41nodi/grafo7302.41,140,16,156,0.10886252616887648,8.75,10.4
651,Rome-Lib/graficon86nodi/grafo7893.86,149,10,176,0.060962937305161065,14.9,19.555555555555557
652,Rome-Lib/graficon58nodi/grafo3463.58,140,17,159,0.099375,8.235294117647058,9.9375
653,Rome-Lib/graficon68nodi/grafo7828.68,149,16,173,0.09346299297676931,9.3125,11.533333333333333
654,Rome-Lib/graficon71nodi/grafo4938.71,148,16,171,0.0957983193277311,9.25,11.4
655,Rome-Lib/graficon61nodi/grafo8424.61,148,14,170,0.08470353761833582,10.571428571428571,13.076923076923077
656,Rome-Lib/graficon63nodi/grafo5212.63,146,14,161,0.09295612009237875,10.428571428571429,12.384615384615385
657,Rome-Lib/graficon43nodi/grafo7334.43,146,17,166,0.12779060816012316,8.588235294117647,10.375
658,north/g.24.39.graphml,144,11,188,0.08404112650871703,13.090909090909092,18.8
659,Rome-Lib/graficon82nodi/grafo8144.82,146,18,164,0.0824534942182001,8.11111111111111,9.647058823529411
660,Rome-Lib/graficon63nodi/grafo9325.63,149,12,172,0.06771653543307087,12.416666666666666,15.636363636363637
661,Rome-Lib/graficon72nodi/grafo6528.72,141,14,156,0.07796101949025487,10.071428571428571,12.0
662,Rome-Lib/graficon82nodi/grafo5449.82,146,18,164,0.0824534942182001,8.11111111111111,9.647058823529411
663,Rome-Lib/graficon75nodi/grafo4669.75,142,14,163,0.09245604083947816,10.142857142857142,12.538461538461538
664,Rome-Lib/graficon52nodi/grafo6386.52,142,11,169,0.07425307557117751,12.909090909090908,16.9
665,Rome-Lib/graficon81nodi/grafo7951.81,143,10,161,0.060254491017964075,14.3,17.88888888888889
666,Rome-Lib/graficon53nodi/grafo4803.53,143,18,160,0.09852216748768473,7.944444444444445,9.411764705882353
667,Rome-Lib/graficon63nodi/grafo9292.63,140,13,165,0.07036247334754797,10.76923076923077,13.75
668,Rome-Lib/graficon79nodi/grafo4429.79,143,12,169,0.06811769447803305,11.916666666666666,15.363636363636363
669,north/g.57.6.graphml,141,35,162,0.21686746987951808,4.0285714285714285,4.764705882352941
670,Rome-Lib/graficon56nodi/grafo3584.56,141,13,165,0.08781266631186802,10.846153846153847,13.75
671,Rome-Lib/graficon67nodi/grafo9712.67,140,16,158,0.0986267166042447,8.75,10.533333333333333
672,Rome-Lib/graficon53nodi/grafo4486.53,147,15,164,0.09355390758699372,9.8,11.714285714285714
673,Rome-Lib/graficon65nodi/grafo5599.65,145,14,167,0.0895922746781116,10.357142857142858,12.846153846153847
674,Rome-Lib/graficon72nodi/grafo9618.72,142,15,164,0.10747051114023591,9.466666666666667,11.714285714285714
675,Rome-Lib/graficon64nodi/grafo9269.64,147,12,177,0.07863171923589515,12.25,16.09090909090909
676,Rome-Lib/graficon77nodi/grafo4837.77,146,12,175,0.06574004507888806,12.166666666666666,15.909090909090908
677,Rome-Lib/graficon75nodi/grafo8084.75,146,15,161,0.09004474272930649,9.733333333333333,11.5
678,Rome-Lib/graficon65nodi/grafo9304.65,144,13,170,0.0715187210769878,11.076923076923077,14.166666666666666
679,Rome-Lib/graficon72nodi/grafo4757.72,142,12,167,0.07667584940312214,11.833333333333334,15.181818181818182
680,Rome-Lib/graficon69nodi/grafo8390.69,141,11,166,0.07371225577264653,12.818181818181818,16.6
681,Rome-Lib/graficon61nodi/grafo8407.61,143,22,158,0.1317764804003336,6.5,7.523809523809524
682,Rome-Lib/graficon53nodi/grafo3973.53,148,14,164,0.08765366114377339,10.571428571428571,12.615384615384615
683,Rome-Lib/graficon70nodi/grafo9068.70,149,21,169,0.11488783140720599,7.095238095238095,8.45
684,Rome-Lib/graficon63nodi/grafo9291.63,140,13,165,0.07036247334754797,10.76923076923077,13.75
685,Rome-Lib/graficon75nodi/grafo9188.75,140,18,157,0.08945868945868946,7.777777777777778,9.235294117647058
686,Rome-Lib/graficon73nodi/grafo8680.73,147,13,169,0.0772748056698674,11.307692307692308,14.083333333333334
687,Rome-Lib/graficon64nodi/grafo9159.64,149,10,177,0.06350914962325081,14.9,19.666666666666668
688,Rome-Lib/graficon59nodi/grafo4127.59,140,16,160,0.1067378252168112,8.75,10.666666666666666
689,Rome-Lib/graficon61nodi/grafo5287.61,140,10,167,0.06763872012960713,14.0,18.555555555555557
690,Rome-Lib/graficon74nodi/grafo9719.74,143,11,175,0.06445672191528545,13.0,17.5
691,Rome-Lib/graficon83nodi/grafo4144.83,146,12,173,0.05900409276944066,12.166666666666666,15.727272727272727
692,Rome-Lib/graficon70nodi/grafo9739.70,144,18,159,0.11910112359550562,8.0,9.352941176470589
693,Rome-Lib/graficon71nodi/grafo8336.71,144,14,164,0.07861936720997123,10.285714285714286,12.615384615384615
694,Rome-Lib/graficon63nodi/grafo9424.63,141,11,163,0.07859209257473482,12.818181818181818,16.3
695,Rome-Lib/graficon62nodi/grafo4561.62,144,16,164,0.1076822061720289,9.0,10.933333333333334
696,Rome-Lib/graficon46nodi/grafo6347.46,145,15,165,0.10338345864661654,9.666666666666666,11.785714285714286
697,Rome-Lib/graficon75nodi/grafo5859.75,146,15,167,0.07195174493752693,9.733333333333333,11.928571428571429
698,Rome-Lib/graficon60nodi/grafo3465.60,141,14,161,0.0868861305990286,10.071428571428571,12.384615384615385
699,Rome-Lib/graficon65nodi/grafo9573.65,144,19,152,0.11773818745158791,7.578947368421052,8.444444444444445
700,Rome-Lib/graficon74nodi/grafo5959.74,151,15,168,0.07420494699646643,10.066666666666666,12.0
701,Rome-Lib/graficon35nodi/grafo5934.35,158,18,171,0.10996784565916398,8.777777777777779,10.058823529411764
702,Rome-Lib/graficon75nodi/grafo5434.75,159,13,177,0.07245190339746213,12.23076923076923,14.75
703,Rome-Lib/graficon71nodi/grafo9066.71,155,13,178,0.07191919191919192,11.923076923076923,14.833333333333334
704,Rome-Lib/graficon61nodi/grafo4308.61,156,15,175,0.0870213823968175,10.4,12.5
705,Rome-Lib/graficon69nodi/grafo8213.69,153,18,179,0.08887785501489573,8.5,10.529411764705882
706,Rome-Lib/graficon61nodi/grafo8395.61,154,16,182,0.08674928503336511,9.625,12.133333333333333
707,Rome-Lib/graficon69nodi/grafo6527.69,159,12,188,0.07469209376241558,13.25,17.09090909090909
708,north/g.56.9.graphml,151,22,168,0.10973220117570215,6.863636363636363,8.0
709,Rome-Lib/graficon63nodi/grafo4793.63,151,12,174,0.07307853842923141,12.583333333333334,15.818181818181818
710,Rome-Lib/graficon78nodi/grafo4948.78,154,13,179,0.07708871662360034,11.846153846153847,14.916666666666666
711,Rome-Lib/graficon75nodi/grafo4802.75,150,16,173,0.09664804469273743,9.375,11.533333333333333
712,Rome-Lib/graficon69nodi/grafo9399.69,159,13,186,0.07192575406032482,12.23076923076923,15.5
713,Rome-Lib/graficon57nodi/grafo4089.57,156,14,179,0.08774509803921568,11.142857142857142,13.76923076923077
714,Rome-Lib/graficon56nodi/grafo7508.56,155,15,180,0.08458646616541353,10.333333333333334,12.857142857142858
715,Rome-Lib/graficon68nodi/grafo4474.68,154,10,185,0.0544437904649794,15.4,20.555555555555557
716,Rome-Lib/graficon76nodi/grafo6078.76,155,12,176,0.05776173285198556,12.916666666666666,16.0
717,Rome-Lib/graficon76nodi/grafo9767.76,151,11,178,0.058265139116202944,13.727272727272727,17.8
718,Rome-Lib/graficon71nodi/grafo1476.71,154,13,178,0.06947697111631537,11.846153846153847,14.833333333333334
719,Rome-Lib/graficon61nodi/grafo9818.61,155,12,182,0.07117716073523661,12.916666666666666,16.545454545454547
720,Rome-Lib/graficon83nodi/grafo9608.83,155,18,170,0.10918432883750803,8.61111111111111,10.0
721,Rome-Lib/graficon69nodi/grafo9183.69,154,16,170,0.09299781181619256,9.625,11.333333333333334
722,Rome-Lib/graficon49nodi/grafo3526.49,151,15,173,0.08459657701711491,10.066666666666666,12.357142857142858
723,Rome-Lib/graficon75nodi/grafo4355.75,154,14,180,0.0796812749003984,11.0,13.846153846153847
724,Rome-Lib/graficon64nodi/grafo9402.64,155,15,181,0.06751212234240955,10.333333333333334,12.928571428571429
725,Rome-Lib/graficon53nodi/grafo3190.53,155,13,186,0.06866002214839424,11.923076923076923,15.5
726,Rome-Lib/graficon76nodi/grafo4962.76,154,12,183,0.06635242929659173,12.833333333333334,16.636363636363637
727,Rome-Lib/graficon70nodi/grafo4450.70,156,20,179,0.11408540471637986,7.8,9.421052631578947
728,Rome-Lib/graficon87nodi/grafo8383.87,158,12,187,0.06239572906239573,13.166666666666666,17.0
729,Rome-Lib/graficon78nodi/grafo9551.78,152,11,166,0.06431615652847733,13.818181818181818,16.6
730,Rome-Lib/graficon67nodi/grafo9481.67,151,12,174,0.07041683528935654,12.583333333333334,15.818181818181818
731,north/g.55.32.graphml,157,12,184,0.08159645232815965,13.083333333333334,16.727272727272727
732,Rome-Lib/graficon63nodi/grafo5019.63,152,16,169,0.1032376298106292,9.5,11.266666666666667
733,Rome-Lib/graficon57nodi/grafo6423.57,154,16,174,0.09415584415584416,9.625,11.6
734,Rome-Lib/graficon56nodi/grafo7695.56,154,15,177,0.08592233009708738,10.266666666666667,12.642857142857142
735,Rome-Lib/graficon80nodi/grafo5558.80,156,10,184,0.05941233451727478,15.6,20.444444444444443
736,Rome-Lib/graficon61nodi/grafo4128.61,151,13,178,0.07824175824175825,11.615384615384615,14.833333333333334
737,Rome-Lib/graficon93nodi/grafo11090.93,155,15,174,0.0807799442896936,10.333333333333334,12.428571428571429
738,Rome-Lib/graficon66nodi/grafo9679.66,157,11,186,0.06619217081850534,14.272727272727273,18.6
739,Rome-Lib/graficon76nodi/grafo8436.76,157,14,189,0.0779381443298969,11.214285714285714,14.538461538461538
740,Rome-Lib/graficon51nodi/grafo3443.51,157,16,179,0.09966592427616927,9.8125,11.933333333333334
741,Rome-Lib/graficon63nodi/grafo4681.63,158,16,174,0.08301526717557252,9.875,11.6
742,Rome-Lib/graficon59nodi/grafo4445.59,157,16,179,0.09707158351409978,9.8125,11.933333333333334
743,Rome-Lib/graficon61nodi/grafo7988.61,151,12,177,0.0684984520123839,12.583333333333334,16.09090909090909
744,Rome-Lib/graficon70nodi/grafo9065.70,155,14,177,0.07940780619111709,11.071428571428571,13.615384615384615
745,Rome-Lib/graficon72nodi/grafo9160.72,157,11,184,0.0607661822985469,14.272727272727273,18.4
746,Rome-Lib/graficon79nodi/grafo5080.79,154,14,182,0.07374392220421394,11.0,14.0
747,Rome-Lib/graficon75nodi/grafo5169.75,154,15,174,0.0754880694143167,10.266666666666667,12.428571428571429
748,Rome-Lib/graficon39nodi/grafo2969.39,152,15,170,0.09057005860415557,10.133333333333333,12.142857142857142
749,Rome-Lib/graficon84nodi/grafo8019.84,158,17,176,0.07391852162956741,9.294117647058824,11.0
750,Rome-Lib/graficon91nodi/grafo8154.91,169,17,187,0.062229617304492515,9.941176470588236,11.6875
751,Rome-Lib/graficon67nodi/grafo5631.67,167,15,185,0.08229537366548043,11.133333333333333,13.214285714285714
752,Rome-Lib/graficon82nodi/grafo6226.82,168,14,195,0.06341463414634146,12.0,15.0
753,Rome-Lib/graficon80nodi/grafo9744.80,164,13,193,0.06348684210526316,12.615384615384615,16.083333333333332
754,Rome-Lib/graficon68nodi/grafo1364.68,167,16,186,0.08639108221086855,10.4375,12.4
755,Rome-Lib/graficon81nodi/grafo9254.81,169,17,193,0.07509727626459144,9.941176470588236,12.0625
756,Rome-Lib/graficon79nodi/grafo4845.79,169,17,189,0.0898716119828816,9.941176470588236,11.8125
757,Rome-Lib/graficon78nodi/grafo4926.78,166,14,191,0.07011747430249633,11.857142857142858,14.692307692307692
758,Rome-Lib/graficon81nodi/grafo7782.81,166,16,187,0.073767258382643,10.375,12.466666666666667
759,Rome-Lib/graficon87nodi/grafo8487.87,166,12,191,0.059059987631416205,13.833333333333334,17.363636363636363
760,Rome-Lib/graficon82nodi/grafo9840.82,163,14,189,0.06053811659192825,11.642857142857142,14.538461538461538
761,Rome-Lib/graficon80nodi/grafo8089.80,167,13,194,0.06926097822206355,12.846153846153847,16.166666666666668
762,Rome-Lib/graficon40nodi/grafo7680.40,166,18,181,0.10414269275028769,9.222222222222221,10.647058823529411
763,north/g.73.8.graphml,167,13,195,0.07216876387860843,12.846153846153847,16.25
764,Rome-Lib/graficon62nodi/grafo4566.62,162,16,185,0.0880952380952381,10.125,12.333333333333334
765,Rome-Lib/graficon85nodi/grafo8615.85,167,14,192,0.06969147005444647,11.928571428571429,14.76923076923077
766,Rome-Lib/graficon82nodi/grafo6849.82,164,17,186,0.07170393215111796,9.647058823529411,11.625
767,Rome-Lib/graficon70nodi/grafo8052.70,169,20,185,0.10946745562130178,8.45,9.736842105263158
768,Rome-Lib/graficon79nodi/grafo9381.79,161,18,186,0.078052874527906,8.944444444444445,10.941176470588236
769,Rome-Lib/graficon83nodi/grafo6468.83,165,19,192,0.07303157093952073,8.68421052631579,10.666666666666666
770,Rome-Lib/graficon64nodi/grafo9384.64,160,13,184,0.06742396482227922,12.307692307692308,15.333333333333334
771,Rome-Lib/graficon73nodi/grafo4589.73,165,13,191,0.07254082795290544,12.692307692307692,15.916666666666666
772,Rome-Lib/graficon69nodi/grafo5310.69,160,16,178,0.07160096540627514,10.0,11.866666666666667
773,Rome-Lib/graficon64nodi/grafo5062.64,164,23,178,0.1125158027812895,7.130434782608695,8.090909090909092
774,Rome-Lib/graficon70nodi/grafo8356.70,166,11,199,0.058034412365121024,15.090909090909092,19.9
775,Rome-Lib/graficon61nodi/grafo4251.61,160,15,189,0.07720588235294118,10.666666666666666,13.5
776,Rome-Lib/graficon85nodi/grafo9603.85,163,19,188,0.06968124536693847,8.578947368421053,10.444444444444445
777,Rome-Lib/graficon78nodi/grafo6090.78,167,17,183,0.07393939393939394,9.823529411764707,11.4375
778,Rome-Lib/graficon71nodi/grafo1497.71,163,13,187,0.06321839080459771,12.538461538461538,15.583333333333334
779,Rome-Lib/graficon76nodi/grafo5725.76,160,20,179,0.07375360527400082,8.0,9.421052631578947
780,Rome-Lib/graficon64nodi/grafo9504.64,166,15,190,0.07177937287495277,11.066666666666666,13.571428571428571
781,Rome-Lib/graficon56nodi/grafo4847.56,163,15,193,0.0791957324579401,10.866666666666667,13.785714285714286
782,Rome-Lib/graficon67nodi/grafo7863.67,163,10,188,0.057056145675265554,16.3,20.88888888888889
783,Rome-Lib/graficon77nodi/grafo4347.77,165,19,189,0.08213820078226858,8.68421052631579,10.5
784,Rome-Lib/graficon72nodi/grafo5108.72,163,13,179,0.07154276578737011,12.538461538461538,14.916666666666666
785,Rome-Lib/graficon77nodi/grafo4260.77,160,15,183,0.0760914760914761,10.666666666666666,13.071428571428571
786,Rome-Lib/graficon73nodi/grafo9351.73,168,20,184,0.08761904761904762,8.4,9.68421052631579
787,Rome-Lib/graficon57nodi/grafo7294.57,164,17,180,0.09404388714733543,9.647058823529411,11.25
788,Rome-Lib/graficon75nodi/grafo9147.75,160,14,191,0.06474576271186441,11.428571428571429,14.692307692307692
789,Rome-Lib/graficon78nodi/grafo8258.78,165,14,192,0.07456310679611651,11.785714285714286,14.76923076923077
790,Rome-Lib/graficon65nodi/grafo1189.65,161,17,177,0.08934881373043917,9.470588235294118,11.0625
791,Rome-Lib/graficon67nodi/grafo9149.67,160,14,185,0.06885001860811314,11.428571428571429,14.23076923076923
792,Rome-Lib/graficon65nodi/grafo8305.65,161,16,185,0.09181141439205956,10.0625,12.333333333333334
793,Rome-Lib/graficon87nodi/grafo8435.87,166,15,185,0.08196721311475409,11.066666666666666,13.214285714285714
794,Rome-Lib/graficon64nodi/grafo4480.64,168,14,192,0.07258979206049149,12.0,14.76923076923077
